ID,Mother,Father,Maternal_line,Paternal_line,Cross_CT_HT,Cross_WS,Replicate,Transect,Altitude_origin,Site_number,Trait,Batch_CT,Batch_HT,Offspring_CT,Taken_CT,TimeHT_SECS,TimeHT_MINS,Centroid_Size,Log_Centroid_Size,Transplant_site,Cage,Emergence,Rel_fitness_emergence,Survivors,Rel_fitness_survivors
659,61,296,PA3,PA23,13,NA,A,Paluma,Low,15,Cold_tolerance,2,NA,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,61,296,PA3,PA23,13,NA,A,Paluma,Low,15,Heat_tolerance,NA,1,NA,NA,833,13.88333333,NA,NA,NA,NA,NA,NA,NA,NA
661,61,296,PA3,PA23,13,NA,A,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,841,14.01666667,NA,NA,NA,NA,NA,NA,NA,NA
662,61,296,PA3,PA23,13,NA,A,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,1615,26.91666667,NA,NA,NA,NA,NA,NA,NA,NA
663,62,297,PA3,PA23,13,NA,B,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,62,297,PA3,PA23,13,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,62,297,PA3,PA23,13,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,62,297,PA3,PA23,13,NA,B,Paluma,Low,15,Heat_tolerance,NA,1,NA,NA,592,9.866666667,NA,NA,NA,NA,NA,NA,NA,NA
667,62,297,PA3,PA23,13,NA,B,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,620,10.33333333,NA,NA,NA,NA,NA,NA,NA,NA
668,62,297,PA3,PA23,13,NA,B,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,965,16.08333333,NA,NA,NA,NA,NA,NA,NA,NA
669,63,298,PA3,PA23,13,NA,C,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,63,298,PA3,PA23,13,NA,C,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,63,298,PA3,PA23,13,NA,C,Paluma,Low,15,Cold_tolerance,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,63,298,PA3,PA23,13,NA,C,Paluma,Low,15,Heat_tolerance,NA,1,NA,NA,506,8.433333333,NA,NA,NA,NA,NA,NA,NA,NA
673,63,298,PA3,PA23,13,NA,C,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,602,10.03333333,NA,NA,NA,NA,NA,NA,NA,NA
674,63,298,PA3,PA23,13,NA,C,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,809,13.48333333,NA,NA,NA,NA,NA,NA,NA,NA
675,64,299,PA42,PA23,17,NA,A,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,64,299,PA42,PA23,17,NA,A,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,64,299,PA42,PA23,17,NA,A,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,64,299,PA42,PA23,17,NA,A,Paluma,Low,15,Heat_tolerance,NA,3,NA,NA,249,4.15,NA,NA,NA,NA,NA,NA,NA,NA
679,64,299,PA42,PA23,17,NA,A,Paluma,Low,15,Heat_tolerance,NA,1,NA,NA,436,7.266666667,NA,NA,NA,NA,NA,NA,NA,NA
680,64,299,PA42,PA23,17,NA,A,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,570,9.5,NA,NA,NA,NA,NA,NA,NA,NA
681,65,300,PA42,PA23,17,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,65,300,PA42,PA23,17,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,65,300,PA42,PA23,17,NA,B,Paluma,Low,15,Cold_tolerance,1,NA,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,65,300,PA42,PA23,17,NA,B,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,434,7.233333333,NA,NA,NA,NA,NA,NA,NA,NA
685,65,300,PA42,PA23,17,NA,B,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,677,11.28333333,NA,NA,NA,NA,NA,NA,NA,NA
686,66,301,PA42,PA23,17,NA,C,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,66,301,PA42,PA23,17,NA,C,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,66,301,PA42,PA23,17,NA,C,Paluma,Low,15,Cold_tolerance,2,NA,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,66,301,PA42,PA23,17,NA,C,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,287,4.783333333,NA,NA,NA,NA,NA,NA,NA,NA
690,66,301,PA42,PA23,17,NA,C,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,622,10.36666667,NA,NA,NA,NA,NA,NA,NA,NA
691,67,302,PA23,PA26,21,NA,A,Paluma,Low,15,Cold_tolerance,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,67,302,PA23,PA26,21,NA,A,Paluma,Low,15,Cold_tolerance,1,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,67,302,PA23,PA26,21,NA,A,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,329,5.483333333,NA,NA,NA,NA,NA,NA,NA,NA
694,67,302,PA23,PA26,21,NA,A,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,723,12.05,NA,NA,NA,NA,NA,NA,NA,NA
695,68,303,PA23,PA26,21,NA,C,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,68,303,PA23,PA26,21,NA,C,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,68,303,PA23,PA26,21,NA,C,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,68,303,PA23,PA26,21,NA,C,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,579,9.65,NA,NA,NA,NA,NA,NA,NA,NA
699,68,303,PA23,PA26,21,NA,C,Paluma,Low,15,Heat_tolerance,NA,1,NA,NA,1113,18.55,NA,NA,NA,NA,NA,NA,NA,NA
700,68,303,PA23,PA26,21,NA,C,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,2940,49,NA,NA,NA,NA,NA,NA,NA,NA
701,69,304,PA26,PA26,22,NA,A,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,69,304,PA26,PA26,22,NA,A,Paluma,Low,15,Cold_tolerance,1,NA,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,69,304,PA26,PA26,22,NA,A,Paluma,Low,15,Cold_tolerance,2,NA,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,69,304,PA26,PA26,22,NA,A,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,454,7.566666667,NA,NA,NA,NA,NA,NA,NA,NA
705,69,304,PA26,PA26,22,NA,A,Paluma,Low,15,Heat_tolerance,NA,1,NA,NA,592,9.866666667,NA,NA,NA,NA,NA,NA,NA,NA
706,69,304,PA26,PA26,22,NA,A,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,950,15.83333333,NA,NA,NA,NA,NA,NA,NA,NA
707,70,305,PA26,PA26,22,NA,C,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,70,305,PA26,PA26,22,NA,C,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,70,305,PA26,PA26,22,NA,C,Paluma,Low,15,Heat_tolerance,NA,2,NA,NA,551,9.183333333,NA,NA,NA,NA,NA,NA,NA,NA
710,70,305,PA26,PA26,22,NA,C,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,670,11.16666667,NA,NA,NA,NA,NA,NA,NA,NA
711,70,305,PA26,PA26,22,NA,C,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,1870,31.16666667,NA,NA,NA,NA,NA,NA,NA,NA
712,71,306,PA3,PA26,19,NA,A,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,71,306,PA3,PA26,19,NA,A,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,331,5.516666667,NA,NA,NA,NA,NA,NA,NA,NA
714,71,306,PA3,PA26,19,NA,A,Paluma,Low,15,Heat_tolerance,NA,3,NA,NA,550,9.166666667,NA,NA,NA,NA,NA,NA,NA,NA
715,72,307,PA3,PA26,19,NA,B,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,72,307,PA3,PA26,19,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,72,307,PA3,PA26,19,NA,B,Paluma,Low,15,Cold_tolerance,1,NA,79,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,72,307,PA3,PA26,19,NA,B,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,362,6.033333333,NA,NA,NA,NA,NA,NA,NA,NA
719,72,307,PA3,PA26,19,NA,B,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,550,9.166666667,NA,NA,NA,NA,NA,NA,NA,NA
720,72,307,PA3,PA26,19,NA,B,Paluma,Low,15,Heat_tolerance,NA,1,NA,NA,743,12.38333333,NA,NA,NA,NA,NA,NA,NA,NA
721,73,308,PA42,PA26,23,NA,A,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,73,308,PA42,PA26,23,NA,A,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,73,308,PA42,PA26,23,NA,A,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,73,308,PA42,PA26,23,NA,A,Paluma,Low,15,Heat_tolerance,NA,1,NA,NA,773,12.88333333,NA,NA,NA,NA,NA,NA,NA,NA
725,73,308,PA42,PA26,23,NA,A,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,834,13.9,NA,NA,NA,NA,NA,NA,NA,NA
726,73,308,PA42,PA26,23,NA,A,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,940,15.66666667,NA,NA,NA,NA,NA,NA,NA,NA
727,74,309,PA42,PA26,23,NA,B,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,74,309,PA42,PA26,23,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,74,309,PA42,PA26,23,NA,B,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,630,10.5,NA,NA,NA,NA,NA,NA,NA,NA
730,74,309,PA42,PA26,23,NA,B,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,711,11.85,NA,NA,NA,NA,NA,NA,NA,NA
731,74,309,PA42,PA26,23,NA,B,Paluma,Low,15,Heat_tolerance,NA,2,NA,NA,899,14.98333333,NA,NA,NA,NA,NA,NA,NA,NA
732,75,310,PA42,PA26,23,NA,C,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,75,310,PA42,PA26,23,NA,C,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,75,310,PA42,PA26,23,NA,C,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,75,310,PA42,PA26,23,NA,C,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,483,8.05,NA,NA,NA,NA,NA,NA,NA,NA
736,75,310,PA42,PA26,23,NA,C,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,662,11.03333333,NA,NA,NA,NA,NA,NA,NA,NA
737,76,311,PA23,PA3,3,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,76,311,PA23,PA3,3,NA,B,Paluma,Low,15,Cold_tolerance,1,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,76,311,PA23,PA3,3,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,76,311,PA23,PA3,3,NA,B,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,484,8.066666667,NA,NA,NA,NA,NA,NA,NA,NA
741,76,311,PA23,PA3,3,NA,B,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,1016,16.93333333,NA,NA,NA,NA,NA,NA,NA,NA
742,77,312,PA23,PA3,3,NA,C,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,77,312,PA23,PA3,3,NA,C,Paluma,Low,15,Cold_tolerance,1,NA,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,77,312,PA23,PA3,3,NA,C,Paluma,Low,15,Cold_tolerance,2,NA,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,77,312,PA23,PA3,3,NA,C,Paluma,Low,15,Heat_tolerance,NA,3,NA,NA,321,5.35,NA,NA,NA,NA,NA,NA,NA,NA
746,77,312,PA23,PA3,3,NA,C,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,369,6.15,NA,NA,NA,NA,NA,NA,NA,NA
747,78,313,PA26,PA3,4,NA,A,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,78,313,PA26,PA3,4,NA,A,Paluma,Low,15,Cold_tolerance,2,NA,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,78,313,PA26,PA3,4,NA,A,Paluma,Low,15,Cold_tolerance,1,NA,48,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,78,313,PA26,PA3,4,NA,A,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,396,6.6,NA,NA,NA,NA,NA,NA,NA,NA
751,78,313,PA26,PA3,4,NA,A,Paluma,Low,15,Heat_tolerance,NA,1,NA,NA,1487,24.78333333,NA,NA,NA,NA,NA,NA,NA,NA
752,79,314,PA26,PA3,4,NA,B,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,79,314,PA26,PA3,4,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,79,314,PA26,PA3,4,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,79,314,PA26,PA3,4,NA,B,Paluma,Low,15,Heat_tolerance,NA,2,NA,NA,664,11.06666667,NA,NA,NA,NA,NA,NA,NA,NA
756,80,315,PA26,PA3,4,NA,C,Paluma,Low,15,Cold_tolerance,2,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,80,315,PA26,PA3,4,NA,C,Paluma,Low,15,Cold_tolerance,1,NA,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
758,80,315,PA26,PA3,4,NA,C,Paluma,Low,15,Cold_tolerance,1,NA,32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
759,80,315,PA26,PA3,4,NA,C,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,477,7.95,NA,NA,NA,NA,NA,NA,NA,NA
760,80,315,PA26,PA3,4,NA,C,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,558,9.3,NA,NA,NA,NA,NA,NA,NA,NA
761,81,316,PA3,PA3,1,NA,A,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
762,81,316,PA3,PA3,1,NA,A,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
763,81,316,PA3,PA3,1,NA,A,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,81,316,PA3,PA3,1,NA,A,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,704,11.73333333,NA,NA,NA,NA,NA,NA,NA,NA
765,81,316,PA3,PA3,1,NA,A,Paluma,Low,15,Heat_tolerance,NA,3,NA,NA,947,15.78333333,NA,NA,NA,NA,NA,NA,NA,NA
766,82,317,PA3,PA3,1,NA,B,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
767,82,317,PA3,PA3,1,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,82,317,PA3,PA3,1,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,82,317,PA3,PA3,1,NA,B,Paluma,Low,15,Heat_tolerance,NA,1,NA,NA,756,12.6,NA,NA,NA,NA,NA,NA,NA,NA
770,82,317,PA3,PA3,1,NA,B,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,854,14.23333333,NA,NA,NA,NA,NA,NA,NA,NA
771,82,317,PA3,PA3,1,NA,B,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,1610,26.83333333,NA,NA,NA,NA,NA,NA,NA,NA
772,83,318,PA3,PA3,1,NA,C,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,83,318,PA3,PA3,1,NA,C,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,83,318,PA3,PA3,1,NA,C,Paluma,Low,15,Cold_tolerance,1,NA,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
775,83,318,PA3,PA3,1,NA,C,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,248,4.133333333,NA,NA,NA,NA,NA,NA,NA,NA
776,83,318,PA3,PA3,1,NA,C,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,633,10.55,NA,NA,NA,NA,NA,NA,NA,NA
777,84,319,PA42,PA3,5,NA,A,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,84,319,PA42,PA3,5,NA,A,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,84,319,PA42,PA3,5,NA,A,Paluma,Low,15,Cold_tolerance,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,84,319,PA42,PA3,5,NA,A,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,597,9.95,NA,NA,NA,NA,NA,NA,NA,NA
781,84,319,PA42,PA3,5,NA,A,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,671,11.18333333,NA,NA,NA,NA,NA,NA,NA,NA
782,85,320,PA42,PA3,5,NA,B,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
783,85,320,PA42,PA3,5,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
784,85,320,PA42,PA3,5,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
785,85,320,PA42,PA3,5,NA,B,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,501,8.35,NA,NA,NA,NA,NA,NA,NA,NA
786,85,320,PA42,PA3,5,NA,B,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,1033,17.21666667,NA,NA,NA,NA,NA,NA,NA,NA
787,85,320,PA42,PA3,5,NA,B,Paluma,Low,15,Heat_tolerance,NA,2,NA,NA,2089,34.81666667,NA,NA,NA,NA,NA,NA,NA,NA
788,86,321,PA42,PA3,5,NA,C,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
789,86,321,PA42,PA3,5,NA,C,Paluma,Low,15,Cold_tolerance,1,NA,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,86,321,PA42,PA3,5,NA,C,Paluma,Low,15,Cold_tolerance,2,NA,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
791,86,321,PA42,PA3,5,NA,C,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,855,14.25,NA,NA,NA,NA,NA,NA,NA,NA
792,87,322,PA12,PA32,48,NA,A,Paluma,Low,16,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793,87,322,PA12,PA32,48,NA,A,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
794,87,322,PA12,PA32,48,NA,A,Paluma,Low,16,Heat_tolerance,NA,8,NA,NA,436,7.266666667,NA,NA,NA,NA,NA,NA,NA,NA
795,87,322,PA12,PA32,48,NA,A,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,1163,19.38333333,NA,NA,NA,NA,NA,NA,NA,NA
796,88,323,PA12,PA32,48,NA,B,Paluma,Low,16,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
797,88,323,PA12,PA32,48,NA,B,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,88,323,PA12,PA32,48,NA,B,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,88,323,PA12,PA32,48,NA,B,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,920,15.33333333,NA,NA,NA,NA,NA,NA,NA,NA
800,88,323,PA12,PA32,48,NA,B,Paluma,Low,16,Heat_tolerance,NA,2,NA,NA,1157,19.28333333,NA,NA,NA,NA,NA,NA,NA,NA
801,88,323,PA12,PA32,48,NA,B,Paluma,Low,16,Heat_tolerance,NA,9,NA,NA,1184,19.73333333,NA,NA,NA,NA,NA,NA,NA,NA
802,89,324,PA34,PA32,50,NA,A,Paluma,Low,16,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
803,89,324,PA34,PA32,50,NA,A,Paluma,Low,16,Cold_tolerance,1,NA,32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,89,324,PA34,PA32,50,NA,A,Paluma,Low,16,Cold_tolerance,2,NA,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
805,89,324,PA34,PA32,50,NA,A,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,365,6.083333333,NA,NA,NA,NA,NA,NA,NA,NA
806,89,324,PA34,PA32,50,NA,A,Paluma,Low,16,Heat_tolerance,NA,2,NA,NA,563,9.383333333,NA,NA,NA,NA,NA,NA,NA,NA
807,90,325,PA34,PA32,50,NA,C,Paluma,Low,16,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
808,90,325,PA34,PA32,50,NA,C,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
809,90,325,PA34,PA32,50,NA,C,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
810,90,325,PA34,PA32,50,NA,C,Paluma,Low,16,Heat_tolerance,NA,2,NA,NA,419,6.983333333,NA,NA,NA,NA,NA,NA,NA,NA
811,90,325,PA34,PA32,50,NA,C,Paluma,Low,16,Heat_tolerance,NA,8,NA,NA,463,7.716666667,NA,NA,NA,NA,NA,NA,NA,NA
812,90,325,PA34,PA32,50,NA,C,Paluma,Low,16,Heat_tolerance,NA,2,NA,NA,540,9,NA,NA,NA,NA,NA,NA,NA,NA
813,90,325,PA34,PA32,50,NA,C,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,795,13.25,NA,NA,NA,NA,NA,NA,NA,NA
814,91,326,PA46,PA32,51,NA,A,Paluma,Low,16,Heat_tolerance,NA,8,NA,NA,281,4.683333333,NA,NA,NA,NA,NA,NA,NA,NA
815,92,327,PA46,PA32,51,NA,B,Paluma,Low,16,Cold_tolerance,2,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
816,92,327,PA46,PA32,51,NA,B,Paluma,Low,16,Cold_tolerance,2,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
817,92,327,PA46,PA32,51,NA,B,Paluma,Low,16,Heat_tolerance,NA,9,NA,NA,690,11.5,NA,NA,NA,NA,NA,NA,NA,NA
818,92,327,PA46,PA32,51,NA,B,Paluma,Low,16,Heat_tolerance,NA,1,NA,NA,2051,34.18333333,NA,NA,NA,NA,NA,NA,NA,NA
819,93,328,PA5,PA32,47,NA,A,Paluma,Low,16,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,93,328,PA5,PA32,47,NA,A,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
821,93,328,PA5,PA32,47,NA,A,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
822,93,328,PA5,PA32,47,NA,A,Paluma,Low,16,Heat_tolerance,NA,2,NA,NA,847,14.11666667,NA,NA,NA,NA,NA,NA,NA,NA
823,93,328,PA5,PA32,47,NA,A,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,1128,18.8,NA,NA,NA,NA,NA,NA,NA,NA
824,94,329,PA5,PA32,47,NA,B,Paluma,Low,16,Heat_tolerance,NA,8,NA,NA,236,3.933333333,NA,NA,NA,NA,NA,NA,NA,NA
825,95,330,PA12,PA34,53,NA,B,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,644,10.73333333,NA,NA,NA,NA,NA,NA,NA,NA
826,95,330,PA12,PA34,53,NA,B,Paluma,Low,16,Heat_tolerance,NA,9,NA,NA,840,14,NA,NA,NA,NA,NA,NA,NA,NA
827,96,331,PA12,PA34,53,NA,C,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,96,331,PA12,PA34,53,NA,C,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
829,96,331,PA12,PA34,53,NA,C,Paluma,Low,16,Cold_tolerance,1,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
